date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2026-08-19,638.35,9.0,1.34,4.94,0.0,2.41,0.0,0.0,0.64,640.7,9.72,4.69,0.73,2026-06-27,False
2026-08-20,640.7,9.24,1.05,3.64,0.0,2.23,0.0,0.0,2.71,642.4,9.98,3.46,3.12,2026-06-27,False
2026-08-21,642.4,8.02,0.75,6.82,0.0,2.13,0.0,0.0,1.0,641.22,8.66,7.77,1.15,2026-06-27,False
2026-08-22,641.22,8.76,0.95,5.41,0.0,1.75,0.0,0.0,1.22,642.55,9.46,5.14,1.4,2026-06-27,False
2026-08-23,642.55,10.08,0.84,6.2,0.0,1.67,0.0,0.0,1.32,644.28,10.88,5.89,1.52,2026-06-27,False
2026-08-24,644.28,11.06,1.05,6.15,15.82,2.14,0.0,0.0,0.86,631.42,11.94,5.85,0.98,2026-06-27,False
2026-08-25,631.42,12.0,1.44,6.21,0.0,1.8,0.0,0.0,2.91,633.95,12.96,5.9,3.35,2026-06-27,False
2026-08-26,633.95,9.47,1.29,6.46,0.0,2.34,0.0,0.0,0.79,635.12,10.23,6.14,0.9,2026-06-27,False
2026-08-27,635.12,9.0,1.24,4.36,0.0,2.35,0.0,0.0,2.69,635.96,9.72,4.14,3.09,2026-06-27,False
2026-08-28,635.96,7.38,1.23,7.42,0.0,2.48,0.0,0.0,0.79,633.88,7.97,8.46,0.91,2026-06-27,False
2026-08-29,633.88,8.54,1.11,6.79,0.0,2.1,0.0,0.0,1.1,633.54,9.22,6.45,1.26,2026-06-27,False
2026-08-30,633.54,10.31,1.22,4.77,0.0,2.5,0.0,0.0,0.99,636.81,11.13,4.53,1.14,2026-06-27,False
2026-08-31,636.81,13.97,1.3,4.67,0.0,1.81,0.0,0.0,0.88,644.72,15.09,4.44,1.01,2026-06-27,False
2026-09-01,644.72,13.02,0.97,5.13,0.0,1.72,0.0,0.0,2.69,649.17,14.06,4.87,3.09,2026-06-27,False
2026-09-02,649.17,8.67,0.91,4.98,0.0,1.85,0.0,0.0,0.94,650.98,9.36,4.73,1.08,2026-06-27,False
2026-09-03,650.98,9.87,0.86,4.79,0.0,2.43,0.0,0.0,2.87,651.62,10.66,4.55,3.3,2026-06-27,False
2026-09-04,651.62,7.72,1.24,6.79,0.0,2.32,0.0,0.0,0.81,650.66,8.34,7.74,0.93,2026-06-27,False
2026-09-05,650.66,9.91,1.0,5.17,0.0,1.67,0.0,0.0,1.16,653.57,10.71,4.91,1.34,2026-06-27,False
2026-09-06,653.57,10.44,0.9,4.08,0.0,2.2,0.0,0.0,1.25,657.38,11.27,3.88,1.44,2026-06-27,False
2026-09-07,657.38,13.38,1.43,5.63,16.4,2.07,0.0,0.0,0.91,647.18,14.46,5.35,1.05,2026-06-27,False
2026-09-08,647.18,10.39,0.69,7.38,0.0,2.55,0.0,0.0,2.65,645.68,11.22,7.02,3.04,2026-06-27,False
2026-09-09,645.68,9.7,1.04,4.28,0.0,2.19,0.0,0.0,0.63,649.32,10.48,4.06,0.73,2026-06-27,False
2026-09-10,649.32,10.43,1.43,4.66,0.0,1.91,0.0,0.0,2.82,651.8,11.27,4.42,3.24,2026-06-27,False
2026-09-11,651.8,8.92,0.58,7.1,0.0,2.15,0.0,0.0,1.02,651.03,9.63,8.1,1.17,2026-06-27,False
2026-09-12,651.03,8.05,1.51,4.93,0.0,2.29,0.0,0.0,1.17,652.19,8.69,4.69,1.34,2026-06-27,False
2026-09-13,652.19,9.75,1.36,4.99,0.0,2.65,0.0,0.0,1.02,654.65,10.53,4.74,1.17,2026-06-27,False
2026-09-14,654.65,13.05,1.34,6.64,0.0,2.12,0.0,0.0,1.11,659.17,14.1,6.31,1.27,2026-06-27,False
2026-09-15,659.17,10.86,1.02,5.49,0.0,1.87,32.0,0.0,2.81,628.89,11.73,5.21,3.23,2026-06-27,False
2026-09-16,628.89,8.69,1.03,6.4,0.0,1.82,0.0,0.0,0.67,629.72,9.39,6.08,0.77,2026-06-27,False
2026-09-17,629.72,8.92,1.08,4.5,0.0,2.06,0.0,0.0,2.71,630.44,9.63,4.28,3.12,2026-06-27,False
2026-09-18,630.44,10.1,0.88,7.87,0.0,1.89,0.0,0.0,0.64,631.02,10.9,8.98,0.74,2026-06-27,False
2026-09-19,631.02,9.38,1.23,4.64,0.0,2.04,0.0,0.0,0.94,634.01,10.13,4.41,1.09,2026-06-27,False
2026-09-20,634.01,9.32,0.86,5.64,0.0,2.26,0.0,0.0,1.12,635.17,10.06,5.36,1.28,2026-06-27,False
2026-09-21,635.17,12.3,1.07,4.7,17.24,2.25,0.0,0.0,0.87,623.48,13.28,4.46,1.0,2026-06-27,False
2026-09-22,623.48,11.01,1.42,5.25,0.0,2.55,0.0,0.0,2.58,625.54,11.9,4.98,2.97,2026-06-27,False
2026-09-23,625.54,10.74,1.11,3.93,0.0,1.92,0.0,0.0,1.26,630.29,11.6,3.73,1.45,2026-06-27,False
2026-09-24,630.29,8.84,0.82,6.86,0.0,1.71,0.0,0.0,2.92,628.46,9.55,6.51,3.36,2026-06-27,False
