date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2026-08-29,169.97,4.73,1.04,4.99,0.0,2.15,0.0,0.0,1.08,167.52,86.86,4.74,1.83,2026-06-27,False
2026-08-30,167.52,3.87,0.88,5.71,0.0,2.36,0.0,0.0,1.1,163.1,85.62,5.43,1.87,2026-06-27,False
2026-08-31,163.1,4.65,0.98,7.0,0.0,2.28,0.0,0.0,0.83,158.63,86.75,6.65,1.4,2026-06-27,False
2026-09-01,158.63,10.12,1.06,6.37,0.0,2.51,0.0,0.0,3.43,157.5,14.67,6.05,5.83,2026-06-27,False
2026-09-02,157.5,6.46,1.21,5.72,0.0,1.52,0.0,0.0,0.54,157.41,9.37,5.43,0.91,2026-06-27,False
2026-09-03,157.41,6.84,1.24,4.68,0.0,2.51,0.0,0.0,3.03,155.26,9.91,4.45,5.16,2026-06-27,False
2026-09-04,155.26,9.04,1.03,9.67,0.0,2.27,0.0,0.0,1.2,152.19,13.11,11.03,2.05,2026-06-27,False
2026-09-05,152.19,9.0,0.95,4.59,0.0,1.72,0.0,0.0,1.07,154.75,13.05,4.36,1.83,2026-06-27,False
2026-09-06,154.75,7.3,1.6,4.66,0.0,2.27,0.0,0.0,0.91,155.82,10.59,4.42,1.55,2026-06-27,False
2026-09-07,155.82,9.56,1.54,6.21,16.91,1.86,0.0,0.0,1.02,140.92,13.86,5.9,1.73,2026-06-27,False
2026-09-08,140.92,10.09,1.15,4.61,0.0,2.58,0.0,0.0,3.15,141.82,14.63,4.38,5.35,2026-06-27,False
2026-09-09,141.82,7.52,1.19,6.96,0.0,1.83,0.0,0.0,0.93,140.81,10.9,6.61,1.59,2026-06-27,False
2026-09-10,140.81,9.0,1.15,5.11,0.0,2.05,0.0,0.0,3.54,140.26,13.05,4.86,6.02,2026-06-27,False
2026-09-11,140.26,7.83,1.39,9.1,0.0,2.45,0.0,0.0,1.12,136.8,11.36,10.38,1.91,2026-06-27,False
2026-09-12,136.8,7.73,1.48,5.06,0.0,2.32,0.0,0.0,0.76,137.87,11.21,4.81,1.29,2026-06-27,False
2026-09-13,137.87,8.29,1.12,5.96,0.0,1.7,0.0,0.0,1.08,138.54,12.02,5.66,1.83,2026-06-27,False
2026-09-14,138.54,9.67,1.18,7.58,0.0,2.18,0.0,0.0,1.15,138.49,14.02,7.2,1.95,2026-06-27,False
2026-09-15,138.49,10.61,1.25,5.85,0.0,1.88,32.0,0.0,3.39,107.24,15.38,5.56,5.76,2026-06-27,False
2026-09-16,107.24,7.09,0.79,6.77,0.0,2.46,0.0,0.0,0.79,105.1,10.28,6.43,1.34,2026-06-27,False
2026-09-17,105.1,7.59,1.03,4.97,0.0,2.18,0.0,0.0,3.27,103.3,11.0,4.73,5.55,2026-06-27,False
2026-09-18,103.3,9.47,1.44,10.03,0.0,2.04,0.0,0.0,1.09,101.05,13.73,11.44,1.85,2026-06-27,False
2026-09-19,101.05,8.03,1.18,7.29,0.0,2.49,0.0,0.0,1.06,99.41,11.64,6.93,1.81,2026-06-27,False
2026-09-20,99.41,9.6,0.97,6.68,0.0,1.9,0.0,0.0,1.26,100.13,13.92,6.34,2.15,2026-06-27,False
2026-09-21,100.13,10.23,0.76,5.68,15.07,2.45,0.0,0.0,0.88,87.05,14.84,5.39,1.49,2026-06-27,False
2026-09-22,87.05,9.11,0.96,6.44,0.0,2.13,0.0,0.0,2.74,85.81,13.21,6.12,4.66,2026-06-27,False
2026-09-23,85.81,10.46,0.59,5.01,0.0,2.26,0.0,0.0,0.87,88.73,15.17,4.76,1.47,2026-06-27,False
2026-09-24,88.73,7.87,1.44,5.52,0.0,1.66,0.0,0.0,3.11,87.75,11.42,5.24,5.29,2026-06-27,False
