date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2026-08-20,-51.9,3.47,1.51,6.01,0.0,2.68,0.0,0.0,2.67,-58.28,85.03,5.71,3.08,2026-06-27,False
2026-08-21,-58.28,3.28,1.11,10.41,0.0,2.35,0.0,0.0,1.12,-67.78,84.76,11.87,1.29,2026-06-27,False
2026-08-22,-67.78,3.35,0.76,6.9,0.0,2.2,0.0,0.0,0.87,-73.64,84.85,6.55,1.0,2026-06-27,False
2026-08-23,-73.64,3.52,0.99,7.7,0.0,2.25,0.0,0.0,0.83,-79.9,85.11,7.32,0.95,2026-06-27,False
2026-08-24,-79.9,4.0,0.98,6.42,15.33,2.01,0.0,0.0,0.77,-99.47,85.79,6.1,0.89,2026-06-27,False
2026-08-25,-99.47,4.04,1.28,7.2,0.0,2.32,0.0,0.0,2.78,-106.43,85.85,6.84,3.19,2026-06-27,False
2026-08-26,-106.43,2.94,1.06,5.81,0.0,2.4,0.0,0.0,0.98,-111.62,84.26,5.52,1.13,2026-06-27,False
2026-08-27,-111.62,2.95,0.9,6.08,0.0,2.04,0.0,0.0,2.86,-118.75,84.28,5.77,3.29,2026-06-27,False
2026-08-28,-118.75,3.15,1.28,9.19,0.0,1.7,0.0,0.0,1.26,-126.47,84.57,10.47,1.45,2026-06-27,False
2026-08-29,-126.47,2.67,0.97,6.67,0.0,2.53,0.0,0.0,0.89,-132.92,83.87,6.34,1.02,2026-06-27,False
2026-08-30,-132.92,3.6,1.64,5.28,0.0,2.46,0.0,0.0,1.04,-136.45,85.22,5.01,1.2,2026-06-27,False
2026-08-31,-136.45,4.35,1.2,7.76,0.0,2.46,0.0,0.0,0.81,-141.93,86.31,7.37,0.94,2026-06-27,False
2026-09-01,-141.93,8.23,1.11,5.9,0.0,1.96,0.0,0.0,2.95,-143.4,11.93,5.61,3.4,2026-06-27,False
2026-09-02,-143.4,6.89,1.55,6.26,0.0,2.55,0.0,0.0,0.89,-144.66,9.99,5.95,1.02,2026-06-27,False
2026-09-03,-144.66,5.28,1.27,6.69,0.0,2.65,0.0,0.0,2.88,-150.34,7.66,6.36,3.31,2026-06-27,False
2026-09-04,-150.34,5.53,0.99,10.49,0.0,2.18,0.0,0.0,1.07,-157.57,8.01,11.96,1.23,2026-06-27,False
2026-09-05,-157.57,5.7,1.17,6.2,0.0,2.19,0.0,0.0,0.96,-160.06,8.27,5.89,1.11,2026-06-27,False
2026-09-06,-160.06,6.04,1.41,6.63,0.0,2.64,0.0,0.0,1.01,-162.88,8.76,6.29,1.16,2026-06-27,False
2026-09-07,-162.88,7.62,0.99,5.57,17.62,2.36,0.0,0.0,0.59,-180.4,11.05,5.29,0.68,2026-06-27,False
2026-09-08,-180.4,6.73,0.85,8.8,0.0,2.49,0.0,0.0,2.85,-186.95,9.76,8.36,3.27,2026-06-27,False
2026-09-09,-186.95,6.24,1.38,7.33,0.0,2.57,0.0,0.0,0.83,-190.07,9.04,6.96,0.96,2026-06-27,False
2026-09-10,-190.07,6.18,1.25,6.52,0.0,2.39,0.0,0.0,2.54,-194.09,8.96,6.19,2.92,2026-06-27,False
2026-09-11,-194.09,6.13,0.9,9.25,0.0,2.38,0.0,0.0,0.96,-199.66,8.88,10.55,1.1,2026-06-27,False
2026-09-12,-199.66,5.42,1.06,6.74,0.0,2.18,0.0,0.0,0.55,-202.65,7.86,6.4,0.63,2026-06-27,False
2026-09-13,-202.65,5.53,0.93,6.26,0.0,2.4,0.0,0.0,1.25,-206.09,8.02,5.95,1.44,2026-06-27,False
2026-09-14,-206.09,7.32,0.52,5.81,0.0,2.4,0.0,0.0,0.97,-207.42,10.61,5.52,1.11,2026-06-27,False
2026-09-15,-207.42,8.11,0.85,6.79,0.0,2.32,32.0,0.0,2.59,-242.16,11.76,6.45,2.98,2026-06-27,False
2026-09-16,-242.16,6.33,0.63,7.02,0.0,2.52,0.0,0.0,1.17,-245.91,9.18,6.67,1.35,2026-06-27,False
2026-09-17,-245.91,5.38,0.6,6.52,0.0,2.3,0.0,0.0,3.07,-251.82,7.79,6.19,3.53,2026-06-27,False
2026-09-18,-251.82,5.97,1.23,9.24,0.0,2.48,0.0,0.0,1.02,-257.37,8.65,10.53,1.17,2026-06-27,False
2026-09-19,-257.37,5.47,1.34,6.53,0.0,2.23,0.0,0.0,0.73,-260.05,7.93,6.2,0.84,2026-06-27,False
2026-09-20,-260.05,5.6,0.78,5.09,0.0,2.68,0.0,0.0,0.95,-262.39,8.12,4.84,1.09,2026-06-27,False
2026-09-21,-262.39,6.4,1.04,7.44,15.79,2.26,0.0,0.0,0.5,-280.94,9.28,7.07,0.58,2026-06-27,False
2026-09-22,-280.94,7.59,1.51,7.55,0.0,2.23,0.0,0.0,2.83,-284.45,11.01,7.18,3.26,2026-06-27,False
2026-09-23,-284.45,6.23,1.19,5.58,0.0,2.7,0.0,0.0,0.78,-286.08,9.03,5.3,0.89,2026-06-27,False
2026-09-24,-286.08,6.75,0.74,6.92,0.0,2.61,0.0,0.0,2.78,-290.9,9.79,6.58,3.2,2026-06-27,False
